adhmk	adhmk	kod	nod	vud	mdflw	rbf	
9.330000e-01	4.069961e-01	1.600657e-01	1.088714e-02	2.241669e-01	9.983964e-01	1.218516e+00	
9.340000e-01	4.075514e-01	1.600525e-01	1.086674e-02	2.237035e-01	9.983964e-01	1.218516e+00	
9.350000e-01	4.081066e-01	1.600393e-01	1.084635e-02	2.232406e-01	9.983964e-01	1.218516e+00	
9.360000e-01	4.086619e-01	1.600261e-01	1.082596e-02	2.227782e-01	9.983964e-01	1.218516e+00	
9.370000e-01	4.092171e-01	1.600129e-01	1.080557e-02	2.223162e-01	9.983964e-01	1.218516e+00	
9.380000e-01	4.097723e-01	1.599996e-01	1.078517e-02	2.218546e-01	9.983964e-01	1.218516e+00	
9.390000e-01	4.103276e-01	1.599862e-01	1.076478e-02	2.213936e-01	9.983964e-01	1.218516e+00	
9.400000e-01	4.108828e-01	1.599728e-01	1.074439e-02	2.209330e-01	9.983964e-01	1.218516e+00	
9.410000e-01	4.114381e-01	1.599594e-01	1.072399e-02	2.204728e-01	9.983964e-01	1.218516e+00	
9.420000e-01	4.119933e-01	1.599460e-01	1.070360e-02	2.200131e-01	9.983964e-01	1.218516e+00	
9.430000e-01	4.125486e-01	1.599325e-01	1.068321e-02	2.195539e-01	9.983964e-01	1.218516e+00	
9.440000e-01	4.131038e-01	1.599189e-01	1.066282e-02	2.190951e-01	9.983964e-01	1.218516e+00	
9.450000e-01	4.136591e-01	1.599053e-01	1.064242e-02	2.186368e-01	9.983964e-01	1.218516e+00	
9.460000e-01	4.142143e-01	1.598917e-01	1.062203e-02	2.181789e-01	9.983964e-01	1.218516e+00	
9.470000e-01	4.147696e-01	1.598780e-01	1.060164e-02	2.177215e-01	9.983964e-01	1.218516e+00	
9.480000e-01	4.153248e-01	1.598643e-01	1.058124e-02	2.172645e-01	9.983964e-01	1.218516e+00	
9.490000e-01	4.158801e-01	1.598506e-01	1.056085e-02	2.168079e-01	9.983964e-01	1.218516e+00	
9.500000e-01	4.164353e-01	1.598368e-01	1.054046e-02	2.163518e-01	9.983964e-01	1.218516e+00	
9.510000e-01	4.169906e-01	1.598229e-01	1.052007e-02	2.158962e-01	9.983964e-01	1.218516e+00	
9.520000e-01	4.175458e-01	1.598091e-01	1.049967e-02	2.154410e-01	9.983964e-01	1.218516e+00	
9.530000e-01	4.181011e-01	1.597951e-01	1.047928e-02	2.149862e-01	9.983964e-01	1.218516e+00	
9.540000e-01	4.186563e-01	1.597812e-01	1.045889e-02	2.145319e-01	9.983964e-01	1.218516e+00	
9.550000e-01	4.192115e-01	1.597671e-01	1.043849e-02	2.140780e-01	9.983964e-01	1.218516e+00	
9.560000e-01	4.197668e-01	1.597531e-01	1.041810e-02	2.136245e-01	9.983964e-01	1.218516e+00	
9.570000e-01	4.203220e-01	1.591327e-01	1.039771e-02	2.128347e-01	9.983964e-01	1.218516e+00	
9.580000e-01	4.208773e-01	1.591327e-01	1.037732e-02	2.123899e-01	9.983964e-01	1.218516e+00	
9.590000e-01	4.214325e-01	1.591327e-01	1.035692e-02	2.119456e-01	9.983964e-01	1.218516e+00	
9.600000e-01	4.219878e-01	1.591327e-01	1.033653e-02	2.115018e-01	9.983964e-01	1.218516e+00	
9.610000e-01	4.225430e-01	1.591327e-01	1.031614e-02	2.110584e-01	9.983964e-01	1.218516e+00	
9.620000e-01	4.230983e-01	1.591327e-01	1.029574e-02	2.106155e-01	9.983964e-01	1.218516e+00	
9.630000e-01	4.236535e-01	1.591327e-01	1.027535e-02	2.101730e-01	9.983964e-01	1.218516e+00	
9.640000e-01	4.242088e-01	1.591327e-01	1.025496e-02	2.097310e-01	9.983964e-01	1.218516e+00	
9.650000e-01	4.247640e-01	1.591327e-01	1.023457e-02	2.092894e-01	9.983964e-01	1.218516e+00	
9.660000e-01	4.253193e-01	1.591327e-01	1.021417e-02	2.088483e-01	9.983964e-01	1.218516e+00	
9.670000e-01	4.258745e-01	1.591327e-01	1.019378e-02	2.084076e-01	9.983964e-01	1.218516e+00	
9.680000e-01	4.264298e-01	1.591327e-01	1.017339e-02	2.079674e-01	9.983964e-01	1.218516e+00	
9.690000e-01	4.269850e-01	1.591327e-01	1.015299e-02	2.075275e-01	9.983964e-01	1.218516e+00	
9.700000e-01	4.275403e-01	1.591327e-01	1.013260e-02	2.070882e-01	9.983964e-01	1.218516e+00	
9.710000e-01	4.280955e-01	1.591327e-01	1.011221e-02	2.066492e-01	9.983964e-01	1.218516e+00	
9.720000e-01	4.286507e-01	1.591327e-01	1.009182e-02	2.062108e-01	9.983964e-01	1.218516e+00	
9.730000e-01	4.292060e-01	1.591327e-01	1.007142e-02	2.057727e-01	9.983964e-01	1.218516e+00	
9.740000e-01	4.297612e-01	1.591327e-01	1.005103e-02	2.053365e-01	9.983964e-01	1.218516e+00	
9.750000e-01	4.303165e-01	1.591327e-01	1.003064e-02	2.049865e-01	9.983964e-01	1.218516e+00	
9.760000e-01	4.308717e-01	1.591327e-01	1.001024e-02	2.046371e-01	9.983964e-01	1.218516e+00	
9.770000e-01	4.314270e-01	1.591327e-01	9.989851e-03	2.042885e-01	9.983964e-01	1.218516e+00	
9.780000e-01	4.319822e-01	1.591327e-01	9.969458e-03	2.039406e-01	9.983964e-01	1.218516e+00	
9.790000e-01	4.325375e-01	1.591327e-01	9.949066e-03	2.035935e-01	9.983964e-01	1.218516e+00	
9.800000e-01	4.330927e-01	1.591327e-01	9.928673e-03	2.032470e-01	9.983964e-01	1.218516e+00	
9.810000e-01	4.336480e-01	1.591327e-01	9.908280e-03	2.029012e-01	9.983964e-01	1.218516e+00	
9.820000e-01	4.342032e-01	1.591327e-01	9.887887e-03	2.025561e-01	9.983964e-01	1.218516e+00	
9.830000e-01	4.347585e-01	1.591327e-01	9.867494e-03	2.022118e-01	9.983964e-01	1.218516e+00	
9.840000e-01	4.353137e-01	1.591327e-01	9.847101e-03	2.018681e-01	9.983964e-01	1.218516e+00	
9.850000e-01	4.358690e-01	1.591327e-01	9.826708e-03	2.015252e-01	9.983964e-01	1.218516e+00	
9.860000e-01	4.364242e-01	1.591327e-01	9.806316e-03	2.011829e-01	9.983964e-01	1.218516e+00	
9.870000e-01	4.369795e-01	1.591327e-01	9.785923e-03	2.008413e-01	9.983964e-01	1.218516e+00	
9.880000e-01	4.375347e-01	1.591327e-01	9.765530e-03	2.005004e-01	9.983964e-01	1.218516e+00	
9.890000e-01	4.380900e-01	1.591327e-01	9.745137e-03	2.001602e-01	9.983964e-01	1.218516e+00	
9.900000e-01	4.386452e-01	1.591327e-01	9.724744e-03	1.998207e-01	9.983964e-01	1.218516e+00	
9.910000e-01	4.392004e-01	1.591327e-01	9.704351e-03	1.994819e-01	9.983964e-01	1.218516e+00	
9.920000e-01	4.397557e-01	1.591327e-01	9.683958e-03	1.991438e-01	9.983964e-01	1.218516e+00	
9.930000e-01	4.403109e-01	1.591327e-01	9.663565e-03	1.988063e-01	9.983964e-01	1.218516e+00	
9.940000e-01	4.408662e-01	1.591327e-01	9.643173e-03	1.984695e-01	9.983964e-01	1.218516e+00	
9.950000e-01	4.414214e-01	1.591327e-01	9.622780e-03	1.981334e-01	9.983964e-01	1.218516e+00	
9.960000e-01	4.419767e-01	1.591327e-01	9.602387e-03	1.977980e-01	9.983964e-01	1.218516e+00	
9.970000e-01	4.425319e-01	1.591327e-01	9.581994e-03	1.974632e-01	9.983964e-01	1.218516e+00	
9.980000e-01	4.430872e-01	1.591327e-01	9.561601e-03	1.971292e-01	9.983964e-01	1.218516e+00	
9.990000e-01	4.436424e-01	1.591327e-01	9.541208e-03	1.967957e-01	9.983964e-01	1.218516e+00	
1.000000e+00	4.441977e-01	1.591327e-01	9.520815e-03	1.964630e-01	9.983964e-01	1.218516e+00	
1.001000e+00	4.447529e-01	1.591327e-01	9.500423e-03	1.961309e-01	9.983964e-01	1.218516e+00	
1.002000e+00	4.453082e-01	1.591327e-01	9.480030e-03	1.957995e-01	9.983964e-01	1.218516e+00	
1.003000e+00	4.458634e-01	1.591327e-01	9.459637e-03	1.954687e-01	9.983964e-01	1.218516e+00	
1.004000e+00	4.464187e-01	1.591327e-01	9.439244e-03	1.951386e-01	9.983964e-01	1.218516e+00	
1.005000e+00	4.469739e-01	1.591327e-01	9.418851e-03	1.948092e-01	9.983964e-01	1.218516e+00	
1.006000e+00	4.475292e-01	1.591327e-01	9.398458e-03	1.944804e-01	9.983964e-01	1.218516e+00	
1.007000e+00	4.480844e-01	1.591327e-01	9.378065e-03	1.941523e-01	9.983964e-01	1.218516e+00	
1.008000e+00	4.486396e-01	1.591327e-01	9.357673e-03	1.938248e-01	9.983964e-01	1.218516e+00	
1.009000e+00	4.491949e-01	1.591327e-01	9.337280e-03	1.934979e-01	9.983964e-01	1.218516e+00	
1.010000e+00	4.497501e-01	1.591327e-01	9.316887e-03	1.931718e-01	9.983964e-01	1.218516e+00	
1.011000e+00	4.503054e-01	1.591327e-01	9.296494e-03	1.928462e-01	9.983964e-01	1.218516e+00	
1.012000e+00	4.508606e-01	1.591327e-01	9.276101e-03	1.925213e-01	9.983964e-01	1.218516e+00	
1.013000e+00	4.514159e-01	1.591327e-01	9.255708e-03	1.921971e-01	9.983964e-01	1.218516e+00	
1.014000e+00	4.519711e-01	1.591327e-01	9.235315e-03	1.918734e-01	9.983964e-01	1.218516e+00	
1.015000e+00	4.525264e-01	1.591327e-01	9.214923e-03	1.915505e-01	9.983964e-01	1.218516e+00	
1.016000e+00	4.530816e-01	1.591327e-01	9.194530e-03	1.912281e-01	9.983964e-01	1.218516e+00	
1.017000e+00	4.536369e-01	1.591327e-01	9.174137e-03	1.909064e-01	9.983964e-01	1.218516e+00	
1.018000e+00	4.541921e-01	1.591327e-01	9.153744e-03	1.905853e-01	9.983964e-01	1.218516e+00	
1.019000e+00	4.547474e-01	1.591327e-01	9.133351e-03	1.902649e-01	9.983964e-01	1.218516e+00	
1.020000e+00	4.553026e-01	1.591327e-01	9.112958e-03	1.899450e-01	9.983964e-01	1.218516e+00	
1.021000e+00	4.558579e-01	1.591327e-01	9.092565e-03	1.896259e-01	9.983964e-01	1.218516e+00	
1.022000e+00	4.564131e-01	1.591327e-01	9.072172e-03	1.893073e-01	9.983964e-01	1.218516e+00	
1.023000e+00	4.569684e-01	1.591327e-01	9.051780e-03	1.889893e-01	9.983964e-01	1.218516e+00	
1.024000e+00	4.575236e-01	1.591327e-01	9.031387e-03	1.886720e-01	9.983964e-01	1.218516e+00	
1.025000e+00	4.580788e-01	1.591327e-01	9.010994e-03	1.883553e-01	9.983964e-01	1.218516e+00	
1.026000e+00	4.586341e-01	1.591327e-01	8.990601e-03	1.880392e-01	9.983964e-01	1.218516e+00	
1.027000e+00	4.591893e-01	1.591327e-01	8.970208e-03	1.877237e-01	9.983964e-01	1.218516e+00	
1.028000e+00	4.597446e-01	1.591327e-01	8.949815e-03	1.874089e-01	9.983964e-01	1.218516e+00	
1.029000e+00	4.602998e-01	1.591327e-01	8.929422e-03	1.870946e-01	9.983964e-01	1.218516e+00	
1.030000e+00	4.608551e-01	1.591327e-01	8.909030e-03	1.867810e-01	9.983964e-01	1.218516e+00	
1.031000e+00	4.614103e-01	1.591327e-01	8.888637e-03	1.864680e-01	9.983964e-01	1.218516e+00	
1.032000e+00	4.619656e-01	1.591327e-01	8.868244e-03	1.861555e-01	9.983964e-01	1.218516e+00	
1.033000e+00	4.625208e-01	1.591327e-01	8.847851e-03	1.858437e-01	9.983964e-01	1.218516e+00	
1.034000e+00	4.630761e-01	1.591327e-01	8.827458e-03	1.855325e-01	9.983964e-01	1.218516e+00	
1.035000e+00	4.636313e-01	1.591327e-01	8.807065e-03	1.852219e-01	9.983964e-01	1.218516e+00	
1.036000e+00	4.641866e-01	1.591327e-01	8.786672e-03	1.849119e-01	9.983964e-01	1.218516e+00	
1.037000e+00	4.647418e-01	1.591327e-01	8.766280e-03	1.846025e-01	9.983964e-01	1.218516e+00	
1.038000e+00	4.652971e-01	1.591327e-01	8.745887e-03	1.842936e-01	9.983964e-01	1.218516e+00	
1.039000e+00	4.658523e-01	1.591327e-01	8.725494e-03	1.839854e-01	9.983964e-01	1.218516e+00	
1.040000e+00	4.664076e-01	1.591327e-01	8.705101e-03	1.836778e-01	9.983964e-01	1.218516e+00	
1.041000e+00	4.669628e-01	1.591327e-01	8.684708e-03	1.833707e-01	9.983964e-01	1.218516e+00	
1.042000e+00	4.675180e-01	1.591327e-01	8.664315e-03	1.830643e-01	9.983964e-01	1.218516e+00	
1.043000e+00	4.680733e-01	1.591327e-01	8.643922e-03	1.827584e-01	9.983964e-01	1.218516e+00	
1.044000e+00	4.686285e-01	1.591327e-01	8.623529e-03	1.824532e-01	9.983964e-01	1.218516e+00	
1.045000e+00	4.691838e-01	1.591327e-01	8.603137e-03	1.821485e-01	9.983964e-01	1.218516e+00	
1.046000e+00	4.697390e-01	1.591327e-01	8.582744e-03	1.818443e-01	9.983964e-01	1.218516e+00	
1.047000e+00	4.702943e-01	1.591327e-01	8.562351e-03	1.815408e-01	9.983964e-01	1.218516e+00	
1.048000e+00	4.708495e-01	1.591327e-01	8.541958e-03	1.812379e-01	9.983964e-01	1.218516e+00	
1.049000e+00	4.714048e-01	1.591327e-01	8.521565e-03	1.809355e-01	9.983964e-01	1.218516e+00	
1.050000e+00	4.719600e-01	1.591327e-01	8.501172e-03	1.806337e-01	9.983964e-01	1.218516e+00	
1.051000e+00	4.725153e-01	1.591327e-01	8.480779e-03	1.803325e-01	9.983964e-01	1.218516e+00	
1.052000e+00	4.730705e-01	1.591327e-01	8.460387e-03	1.800318e-01	9.983964e-01	1.218516e+00	
1.053000e+00	4.736258e-01	1.591327e-01	8.439994e-03	1.797317e-01	9.983964e-01	1.218516e+00	
1.054000e+00	4.741810e-01	1.591327e-01	8.419601e-03	1.794322e-01	9.983964e-01	1.218516e+00	
1.055000e+00	4.747363e-01	1.591327e-01	8.399208e-03	1.791333e-01	9.983964e-01	1.218516e+00	
1.056000e+00	4.752915e-01	1.591327e-01	8.378815e-03	1.788349e-01	9.983964e-01	1.218516e+00	
1.057000e+00	4.758468e-01	1.591327e-01	8.358422e-03	1.785371e-01	9.983964e-01	1.218516e+00	
1.058000e+00	4.764020e-01	1.591327e-01	8.338029e-03	1.782398e-01	9.983964e-01	1.218516e+00	
1.059000e+00	4.769572e-01	1.591327e-01	8.317637e-03	1.779432e-01	9.983964e-01	1.218516e+00	
1.060000e+00	4.775125e-01	1.591327e-01	8.297244e-03	1.776470e-01	9.983964e-01	1.218516e+00	
1.061000e+00	4.780677e-01	1.591327e-01	8.276851e-03	1.773515e-01	9.983964e-01	1.218516e+00	
1.062000e+00	4.786230e-01	1.591327e-01	8.256458e-03	1.770564e-01	9.983964e-01	1.218516e+00	
1.063000e+00	4.791782e-01	1.591327e-01	8.236065e-03	1.767620e-01	9.983964e-01	1.218516e+00	
1.064000e+00	4.797335e-01	1.591327e-01	8.215672e-03	1.764681e-01	9.983964e-01	1.218516e+00	
1.065000e+00	4.802887e-01	1.591327e-01	8.195279e-03	1.761747e-01	9.983964e-01	1.218516e+00	
1.066000e+00	4.808440e-01	1.591327e-01	8.174887e-03	1.758819e-01	9.983964e-01	1.218516e+00	
1.067000e+00	4.813992e-01	1.591327e-01	8.154494e-03	1.755897e-01	9.983964e-01	1.218516e+00	
1.068000e+00	4.819545e-01	1.591327e-01	8.134101e-03	1.752980e-01	9.983964e-01	1.218516e+00	
1.069000e+00	4.825097e-01	1.591327e-01	8.113708e-03	1.750068e-01	9.983964e-01	1.218516e+00	
1.070000e+00	4.830650e-01	1.591327e-01	8.093315e-03	1.747162e-01	9.983964e-01	1.218516e+00	
1.071000e+00	4.836202e-01	1.591327e-01	8.072922e-03	1.744261e-01	9.983964e-01	1.218516e+00	
1.072000e+00	4.841755e-01	1.591327e-01	8.052529e-03	1.741366e-01	9.983964e-01	1.218516e+00	
1.073000e+00	4.847307e-01	1.591327e-01	8.032136e-03	1.738476e-01	9.983964e-01	1.218516e+00	
1.074000e+00	4.852860e-01	1.591327e-01	8.011744e-03	1.735591e-01	9.983964e-01	1.218516e+00	
1.075000e+00	4.858412e-01	1.591327e-01	7.991351e-03	1.732712e-01	9.983964e-01	1.218516e+00	
1.076000e+00	4.863964e-01	1.581826e-01	7.970958e-03	1.726895e-01	9.983964e-01	1.218516e+00	
1.077000e+00	4.869517e-01	1.581688e-01	7.950565e-03	1.723987e-01	9.983964e-01	1.218516e+00	
1.078000e+00	4.875069e-01	1.581549e-01	7.930172e-03	1.721083e-01	9.983964e-01	1.218516e+00	
1.079000e+00	4.880622e-01	1.581411e-01	7.909779e-03	1.718186e-01	9.983964e-01	1.218516e+00	
1.080000e+00	4.886174e-01	1.581272e-01	7.889386e-03	1.715293e-01	9.983964e-01	1.218516e+00	
1.081000e+00	4.891727e-01	1.581133e-01	7.868994e-03	1.712406e-01	9.983964e-01	1.218516e+00	
1.082000e+00	4.897279e-01	1.580994e-01	7.848601e-03	1.709524e-01	9.983964e-01	1.218516e+00	
1.083000e+00	4.902832e-01	1.580855e-01	7.828208e-03	1.706647e-01	9.983964e-01	1.218516e+00	
1.084000e+00	4.908384e-01	1.580715e-01	7.807815e-03	1.703776e-01	9.983964e-01	1.218516e+00	
1.085000e+00	4.913937e-01	1.580576e-01	7.787422e-03	1.700909e-01	9.983964e-01	1.218516e+00	
1.086000e+00	4.919489e-01	1.580436e-01	7.767029e-03	1.698048e-01	9.983964e-01	1.218516e+00	
1.087000e+00	4.925042e-01	1.580296e-01	7.746636e-03	1.695193e-01	9.983964e-01	1.218516e+00	
1.088000e+00	4.930594e-01	1.580155e-01	7.726244e-03	1.692342e-01	9.983964e-01	1.218516e+00	
1.089000e+00	4.936147e-01	1.580015e-01	7.705851e-03	1.689496e-01	9.983964e-01	1.218516e+00	
1.090000e+00	4.941699e-01	1.579874e-01	7.685458e-03	1.686656e-01	9.983964e-01	1.218516e+00	
1.091000e+00	4.947252e-01	1.579733e-01	7.665065e-03	1.683821e-01	9.983964e-01	1.218516e+00	
1.092000e+00	4.952804e-01	1.579592e-01	7.644672e-03	1.680991e-01	9.983964e-01	1.218516e+00	
1.093000e+00	4.958356e-01	1.579451e-01	7.624279e-03	1.678166e-01	9.983964e-01	1.218516e+00	
1.094000e+00	4.963909e-01	1.579309e-01	7.603886e-03	1.675346e-01	9.983964e-01	1.218516e+00	
1.095000e+00	4.969461e-01	1.579167e-01	7.583494e-03	1.672532e-01	9.983964e-01	1.218516e+00	
1.096000e+00	4.975014e-01	1.579025e-01	7.563101e-03	1.669722e-01	9.983964e-01	1.218516e+00	
1.097000e+00	4.980566e-01	1.578883e-01	7.542708e-03	1.666917e-01	9.983964e-01	1.218516e+00	
1.098000e+00	4.986119e-01	1.578741e-01	7.522315e-03	1.664118e-01	9.983964e-01	1.218516e+00	
1.099000e+00	4.991671e-01	1.578598e-01	7.501922e-03	1.661323e-01	9.983964e-01	1.218516e+00	
1.100000e+00	4.997224e-01	1.578455e-01	7.481529e-03	1.658534e-01	9.983964e-01	1.218516e+00	
1.101000e+00	5.002776e-01	1.578312e-01	7.461136e-03	1.655749e-01	9.983964e-01	1.218516e+00	
1.102000e+00	5.008329e-01	1.578169e-01	7.440743e-03	1.652970e-01	9.983964e-01	1.218516e+00	
1.103000e+00	5.013881e-01	1.578026e-01	7.420351e-03	1.650195e-01	9.983964e-01	1.218516e+00	
1.104000e+00	5.019434e-01	1.577882e-01	7.399958e-03	1.647426e-01	9.983964e-01	1.218516e+00	
1.105000e+00	5.024986e-01	1.577738e-01	7.379565e-03	1.644661e-01	9.983964e-01	1.218516e+00	
1.106000e+00	5.030539e-01	1.577594e-01	7.359172e-03	1.641901e-01	9.983964e-01	1.218516e+00	
1.107000e+00	5.036091e-01	1.577450e-01	7.338779e-03	1.639146e-01	9.983964e-01	1.218516e+00	
1.108000e+00	5.041644e-01	1.577305e-01	7.318386e-03	1.636397e-01	9.983964e-01	1.218516e+00	
1.109000e+00	5.047196e-01	1.577160e-01	7.297993e-03	1.633652e-01	9.983964e-01	1.218516e+00	
1.110000e+00	5.052748e-01	1.577015e-01	7.277601e-03	1.630912e-01	9.983964e-01	1.218516e+00	
1.111000e+00	5.058301e-01	1.576870e-01	7.257208e-03	1.628176e-01	9.983964e-01	1.218516e+00	
1.112000e+00	5.063853e-01	1.576725e-01	7.236815e-03	1.625446e-01	9.983964e-01	1.218516e+00	
1.113000e+00	5.069406e-01	1.576579e-01	7.216422e-03	1.622720e-01	9.983964e-01	1.218516e+00	
1.114000e+00	5.074958e-01	1.576433e-01	7.196029e-03	1.620000e-01	9.983964e-01	1.218516e+00	
1.115000e+00	5.080511e-01	1.576287e-01	7.175636e-03	1.617284e-01	9.983964e-01	1.218516e+00	
1.116000e+00	5.086063e-01	1.576141e-01	7.155243e-03	1.614573e-01	9.983964e-01	1.218516e+00	
1.117000e+00	5.091616e-01	1.575994e-01	7.134851e-03	1.611866e-01	9.983964e-01	1.218516e+00	
1.118000e+00	5.097168e-01	1.575848e-01	7.114458e-03	1.609165e-01	9.983964e-01	1.218516e+00	
1.119000e+00	5.102721e-01	1.575701e-01	7.094065e-03	1.606468e-01	9.983964e-01	1.218516e+00	
1.120000e+00	5.108273e-01	1.575553e-01	7.073672e-03	1.603776e-01	9.983964e-01	1.218516e+00	
1.121000e+00	5.113826e-01	1.575406e-01	7.053279e-03	1.601089e-01	9.983964e-01	1.218516e+00	
1.122000e+00	5.119378e-01	1.575258e-01	7.032886e-03	1.598406e-01	9.983964e-01	1.218516e+00	
1.123000e+00	5.124931e-01	1.575111e-01	7.012493e-03	1.595728e-01	9.983964e-01	1.218516e+00	
1.124000e+00	5.130483e-01	1.574963e-01	6.992101e-03	1.593055e-01	9.983964e-01	1.218516e+00	
1.125000e+00	5.136036e-01	1.574814e-01	6.971708e-03	1.590387e-01	9.983964e-01	1.218516e+00	
1.126000e+00	5.141588e-01	1.574666e-01	6.951315e-03	1.587723e-01	9.983964e-01	1.218516e+00	
1.127000e+00	5.147140e-01	1.574517e-01	6.930922e-03	1.585064e-01	9.983964e-01	1.218516e+00	
1.128000e+00	5.152693e-01	1.574368e-01	6.910529e-03	1.582410e-01	9.983964e-01	1.218516e+00	
1.129000e+00	5.158245e-01	1.574219e-01	6.890136e-03	1.579760e-01	9.983964e-01	1.218516e+00	
1.130000e+00	5.163798e-01	1.574069e-01	6.869743e-03	1.577114e-01	9.983964e-01	1.218516e+00	
1.131000e+00	5.169350e-01	1.573920e-01	6.849350e-03	1.574474e-01	9.983964e-01	1.218516e+00	
1.132000e+00	5.174903e-01	1.573770e-01	6.828958e-03	1.571838e-01	9.983964e-01	1.218516e+00	
1.133000e+00	5.180455e-01	1.573620e-01	6.808565e-03	1.569206e-01	9.983964e-01	1.218516e+00	
1.134000e+00	5.186008e-01	1.573469e-01	6.788172e-03	1.566580e-01	9.983964e-01	1.218516e+00	
1.135000e+00	5.191560e-01	1.573319e-01	6.767779e-03	1.563957e-01	9.983964e-01	1.218516e+00	
1.136000e+00	5.197113e-01	1.573168e-01	6.747386e-03	1.561340e-01	9.983964e-01	1.218516e+00	
1.137000e+00	5.202665e-01	1.573017e-01	6.726993e-03	1.558726e-01	9.983964e-01	1.218516e+00	
1.138000e+00	5.208218e-01	1.572866e-01	6.706600e-03	1.556118e-01	9.983964e-01	1.218516e+00	
1.139000e+00	5.213770e-01	1.572714e-01	6.686208e-03	1.553514e-01	9.983964e-01	1.218516e+00	
1.140000e+00	5.219323e-01	1.572563e-01	6.665815e-03	1.550914e-01	9.983964e-01	1.218516e+00	
1.141000e+00	5.224875e-01	1.572411e-01	6.645422e-03	1.548319e-01	9.983964e-01	1.218516e+00	
1.142000e+00	5.230428e-01	1.572259e-01	6.625029e-03	1.545728e-01	9.983964e-01	1.218516e+00	
1.143000e+00	5.235980e-01	1.572106e-01	6.604636e-03	1.543142e-01	9.983964e-01	1.218516e+00	
1.144000e+00	5.241532e-01	1.571953e-01	6.584243e-03	1.540560e-01	9.983964e-01	1.218516e+00	
1.145000e+00	5.247085e-01	1.571801e-01	6.563850e-03	1.537983e-01	9.983964e-01	1.218516e+00	
1.146000e+00	5.252637e-01	1.571647e-01	6.543458e-03	1.535410e-01	9.983964e-01	1.218516e+00	
1.147000e+00	5.258190e-01	1.571494e-01	6.523065e-03	1.532841e-01	9.983964e-01	1.218516e+00	
1.148000e+00	5.263742e-01	1.571340e-01	6.502672e-03	1.530277e-01	9.983964e-01	1.218516e+00	
1.149000e+00	5.269295e-01	1.571187e-01	6.482279e-03	1.527718e-01	9.983964e-01	1.218516e+00	
1.150000e+00	5.274847e-01	1.571033e-01	6.461886e-03	1.525162e-01	9.983964e-01	1.218516e+00	
1.151000e+00	5.280400e-01	1.570878e-01	6.441493e-03	1.522611e-01	9.983964e-01	1.218516e+00	
1.152000e+00	5.285952e-01	1.570724e-01	6.421100e-03	1.520065e-01	9.983964e-01	1.218516e+00	
1.153000e+00	5.291505e-01	1.570569e-01	6.400707e-03	1.517523e-01	9.983964e-01	1.218516e+00	
1.154000e+00	5.297057e-01	1.570414e-01	6.380315e-03	1.514985e-01	9.983964e-01	1.218516e+00	
1.155000e+00	5.302610e-01	1.570259e-01	6.359922e-03	1.512451e-01	9.983964e-01	1.218516e+00	
1.156000e+00	5.308162e-01	1.570103e-01	6.339529e-03	1.509922e-01	9.983964e-01	1.218516e+00	
1.157000e+00	5.313715e-01	1.569947e-01	6.319136e-03	1.507397e-01	9.983964e-01	1.218516e+00	
1.158000e+00	5.319267e-01	1.569791e-01	6.298743e-03	1.504876e-01	9.983964e-01	1.218516e+00	
1.159000e+00	5.324820e-01	1.569635e-01	6.278350e-03	1.502360e-01	9.983964e-01	1.218516e+00	
1.160000e+00	5.330372e-01	1.569479e-01	6.257957e-03	1.499848e-01	9.983964e-01	1.218516e+00	
1.161000e+00	5.335924e-01	1.569322e-01	6.237565e-03	1.497340e-01	9.983964e-01	1.218516e+00	
1.162000e+00	5.341477e-01	1.569165e-01	6.217172e-03	1.494836e-01	9.983964e-01	1.218516e+00	
1.163000e+00	5.347029e-01	1.569008e-01	6.196779e-03	1.492337e-01	9.983964e-01	1.218516e+00	
1.164000e+00	5.352582e-01	1.568850e-01	6.176386e-03	1.489842e-01	9.983964e-01	1.218516e+00	
1.165000e+00	5.358134e-01	1.568693e-01	6.155993e-03	1.487351e-01	9.983964e-01	1.218516e+00	
1.166000e+00	5.363687e-01	1.568535e-01	6.135600e-03	1.484864e-01	9.983964e-01	1.218516e+00	
1.167000e+00	5.369239e-01	1.568377e-01	6.115207e-03	1.482382e-01	9.983964e-01	1.218516e+00	
1.168000e+00	5.374792e-01	1.568218e-01	6.094815e-03	1.479903e-01	9.983964e-01	1.218516e+00	
1.169000e+00	5.380344e-01	1.568059e-01	6.074422e-03	1.477429e-01	9.983964e-01	1.218516e+00	
1.170000e+00	5.385897e-01	1.567901e-01	6.054029e-03	1.474959e-01	9.983964e-01	1.218516e+00	
1.171000e+00	5.391449e-01	1.567741e-01	6.033636e-03	1.472493e-01	9.983964e-01	1.218516e+00	
1.172000e+00	5.397002e-01	1.567582e-01	6.013243e-03	1.470031e-01	9.983964e-01	1.218516e+00	
1.173000e+00	5.402554e-01	1.567422e-01	5.992850e-03	1.467574e-01	9.983964e-01	1.218516e+00	
1.174000e+00	5.408107e-01	1.567262e-01	5.972457e-03	1.465120e-01	9.983964e-01	1.218516e+00	
1.175000e+00	5.413659e-01	1.567102e-01	5.952065e-03	1.462671e-01	9.983964e-01	1.218516e+00	
1.176000e+00	5.419212e-01	1.566942e-01	5.931672e-03	1.460226e-01	9.983964e-01	1.218516e+00	
1.177000e+00	5.424764e-01	1.566781e-01	5.911279e-03	1.457784e-01	9.983964e-01	1.218516e+00	
