anpx	anpx	kod	nod	vud	mdflw	rbf	
6.280000e+00	7.904452e-01	8.991984e-01	3.987145e-01	4.927548e+00	5.151058e+00	1.367892e+00	
6.290000e+00	7.915309e-01	9.005354e-01	3.994236e-01	4.936170e+00	5.158614e+00	1.368169e+00	
6.300000e+00	7.926167e-01	9.018729e-01	4.001330e-01	4.944795e+00	5.166171e+00	1.368446e+00	
6.310000e+00	7.937025e-01	9.032108e-01	4.008426e-01	4.953423e+00	5.173731e+00	1.368724e+00	
6.320000e+00	7.947883e-01	9.045491e-01	4.015524e-01	4.962054e+00	5.181294e+00	1.369001e+00	
6.330000e+00	7.958740e-01	9.058879e-01	4.022625e-01	4.970688e+00	5.188860e+00	1.369279e+00	
6.340000e+00	7.969598e-01	9.072272e-01	4.029729e-01	4.979324e+00	5.196428e+00	1.369557e+00	
6.350000e+00	7.980456e-01	9.085669e-01	4.036835e-01	4.987964e+00	5.203998e+00	1.369835e+00	
6.360000e+00	7.991314e-01	9.099071e-01	4.043943e-01	4.996607e+00	5.211571e+00	1.370113e+00	
6.370000e+00	8.002172e-01	9.112477e-01	4.051054e-01	5.005252e+00	5.219147e+00	1.370391e+00	
6.380000e+00	8.013029e-01	9.125888e-01	4.058167e-01	5.013901e+00	5.226725e+00	1.370670e+00	
6.390000e+00	8.023887e-01	9.139304e-01	4.065282e-01	5.022553e+00	5.234306e+00	1.370948e+00	
6.400000e+00	8.034745e-01	9.152724e-01	4.072401e-01	5.031207e+00	5.241889e+00	1.371227e+00	
6.410000e+00	8.045603e-01	9.166148e-01	4.079521e-01	5.039865e+00	5.249476e+00	1.371505e+00	
6.420000e+00	8.056460e-01	9.179578e-01	4.086644e-01	5.048525e+00	5.257064e+00	1.371784e+00	
6.430000e+00	8.067318e-01	9.193011e-01	4.093770e-01	5.057189e+00	5.264655e+00	1.372063e+00	
6.440000e+00	8.078176e-01	9.206450e-01	4.100897e-01	5.065855e+00	5.272249e+00	1.372342e+00	
6.450000e+00	8.089034e-01	9.219893e-01	4.108028e-01	5.074525e+00	5.279846e+00	1.372621e+00	
6.460000e+00	8.099891e-01	9.233341e-01	4.115161e-01	5.083197e+00	5.287445e+00	1.372900e+00	
6.470000e+00	8.110749e-01	9.246793e-01	4.122296e-01	5.091872e+00	5.295046e+00	1.373179e+00	
6.480000e+00	8.121607e-01	9.260250e-01	4.129434e-01	5.100551e+00	5.302650e+00	1.373459e+00	
6.490000e+00	8.132465e-01	9.273711e-01	4.136574e-01	5.109232e+00	5.310257e+00	1.373738e+00	
6.500000e+00	8.143322e-01	9.287177e-01	4.143717e-01	5.117917e+00	5.317867e+00	1.374018e+00	
6.510000e+00	8.154180e-01	9.300648e-01	4.150862e-01	5.126604e+00	5.325479e+00	1.374298e+00	
6.520000e+00	8.165038e-01	9.314123e-01	4.158009e-01	5.135295e+00	5.333093e+00	1.374578e+00	
6.530000e+00	8.175896e-01	9.327603e-01	4.165159e-01	5.143988e+00	5.340710e+00	1.374858e+00	
6.540000e+00	8.186754e-01	9.341087e-01	4.172312e-01	5.152684e+00	5.348330e+00	1.375138e+00	
6.550000e+00	8.197611e-01	9.354577e-01	4.179467e-01	5.161384e+00	5.355953e+00	1.375418e+00	
6.560000e+00	8.208469e-01	9.368070e-01	4.186624e-01	5.170086e+00	5.363578e+00	1.375698e+00	
6.570000e+00	8.219327e-01	9.381569e-01	4.193784e-01	5.178792e+00	5.371205e+00	1.375979e+00	
6.580000e+00	8.230185e-01	9.395072e-01	4.200947e-01	5.187500e+00	5.378836e+00	1.376259e+00	
6.590000e+00	8.241042e-01	9.408579e-01	4.208112e-01	5.196212e+00	5.386468e+00	1.376540e+00	
6.600000e+00	8.251900e-01	9.422092e-01	4.215279e-01	5.204926e+00	5.394104e+00	1.376821e+00	
6.610000e+00	8.262758e-01	9.435609e-01	4.222449e-01	5.213643e+00	5.401742e+00	1.377102e+00	
6.620000e+00	8.273616e-01	9.449130e-01	4.229621e-01	5.222364e+00	5.409383e+00	1.377383e+00	
6.630000e+00	8.284473e-01	9.462657e-01	4.236796e-01	5.231087e+00	5.417026e+00	1.377664e+00	
6.640000e+00	8.295331e-01	9.476188e-01	4.243974e-01	5.239814e+00	5.424672e+00	1.377945e+00	
6.650000e+00	8.306189e-01	9.489723e-01	4.251153e-01	5.248544e+00	5.432321e+00	1.378227e+00	
6.660000e+00	8.317047e-01	9.503263e-01	4.258336e-01	5.257276e+00	5.439972e+00	1.378508e+00	
6.670000e+00	8.327904e-01	9.516808e-01	4.265521e-01	5.266012e+00	5.447626e+00	1.378790e+00	
6.680000e+00	8.338762e-01	9.530358e-01	4.272708e-01	5.274750e+00	5.455283e+00	1.379072e+00	
6.690000e+00	8.349620e-01	9.543912e-01	4.279898e-01	5.283492e+00	5.462942e+00	1.379353e+00	
6.700000e+00	8.360478e-01	9.557471e-01	4.287090e-01	5.292237e+00	5.470604e+00	1.379635e+00	
6.710000e+00	8.371336e-01	9.571034e-01	4.294285e-01	5.300985e+00	5.478268e+00	1.379917e+00	
6.720000e+00	8.382193e-01	9.584603e-01	4.301482e-01	5.309735e+00	5.485935e+00	1.380200e+00	
6.730000e+00	8.393051e-01	9.598176e-01	4.308682e-01	5.318489e+00	5.493605e+00	1.380482e+00	
6.740000e+00	8.403909e-01	9.611753e-01	4.315884e-01	5.327246e+00	5.501277e+00	1.380764e+00	
6.750000e+00	8.414767e-01	9.625335e-01	4.323089e-01	5.336006e+00	5.508952e+00	1.381047e+00	
6.760000e+00	8.425624e-01	9.638922e-01	4.330296e-01	5.344769e+00	5.516630e+00	1.381329e+00	
6.770000e+00	8.436482e-01	9.652514e-01	4.337506e-01	5.353535e+00	5.524310e+00	1.381612e+00	
6.780000e+00	8.447340e-01	9.666110e-01	4.344718e-01	5.362304e+00	5.531993e+00	1.381895e+00	
6.790000e+00	8.458198e-01	9.679712e-01	4.351933e-01	5.371076e+00	5.539679e+00	1.382178e+00	
6.800000e+00	8.469055e-01	9.693317e-01	4.359151e-01	5.379851e+00	5.547367e+00	1.382461e+00	
6.810000e+00	8.479913e-01	9.706928e-01	4.366370e-01	5.388629e+00	5.555058e+00	1.382744e+00	
6.820000e+00	8.490771e-01	9.720543e-01	4.373593e-01	5.397411e+00	5.562751e+00	1.383028e+00	
6.830000e+00	8.501629e-01	9.734163e-01	4.380818e-01	5.406195e+00	5.570447e+00	1.383311e+00	
6.840000e+00	8.512486e-01	9.747787e-01	4.388045e-01	5.414982e+00	5.578146e+00	1.383595e+00	
6.850000e+00	8.523344e-01	9.761417e-01	4.395275e-01	5.423773e+00	5.585848e+00	1.383879e+00	
6.860000e+00	8.534202e-01	9.775051e-01	4.402507e-01	5.432566e+00	5.593552e+00	1.384162e+00	
6.870000e+00	8.545060e-01	9.788690e-01	4.409742e-01	5.441363e+00	5.601259e+00	1.384446e+00	
6.880000e+00	8.555917e-01	9.802333e-01	4.416980e-01	5.450162e+00	5.608968e+00	1.384730e+00	
6.890000e+00	8.566775e-01	9.815981e-01	4.424220e-01	5.458965e+00	5.616681e+00	1.385014e+00	
6.900000e+00	8.577633e-01	9.829634e-01	4.431462e-01	5.467771e+00	5.624396e+00	1.385299e+00	
6.910000e+00	8.588491e-01	9.843292e-01	4.438708e-01	5.476580e+00	5.632113e+00	1.385583e+00	
6.920000e+00	8.599349e-01	9.856954e-01	4.445955e-01	5.485392e+00	5.639833e+00	1.385868e+00	
6.930000e+00	8.610206e-01	9.870621e-01	4.453205e-01	5.494207e+00	5.647556e+00	1.386152e+00	
6.940000e+00	8.621064e-01	9.884293e-01	4.460458e-01	5.503025e+00	5.655282e+00	1.386437e+00	
6.950000e+00	8.631922e-01	9.897970e-01	4.467713e-01	5.511846e+00	5.663010e+00	1.386722e+00	
6.960000e+00	8.642780e-01	9.911651e-01	4.474971e-01	5.520670e+00	5.670741e+00	1.387007e+00	
6.970000e+00	8.653637e-01	9.925338e-01	4.482231e-01	5.529498e+00	5.678475e+00	1.387292e+00	
6.980000e+00	8.664495e-01	9.939028e-01	4.489494e-01	5.538328e+00	5.686211e+00	1.387577e+00	
6.990000e+00	8.675353e-01	9.952724e-01	4.496759e-01	5.547161e+00	5.693950e+00	1.387862e+00	
7.000000e+00	8.686211e-01	9.966425e-01	4.504027e-01	5.555998e+00	5.701691e+00	1.388148e+00	
7.010000e+00	8.697068e-01	9.980130e-01	4.511298e-01	5.564838e+00	5.709436e+00	1.388433e+00	
7.020000e+00	8.707926e-01	9.993840e-01	4.518571e-01	5.573681e+00	5.717183e+00	1.388719e+00	
7.030000e+00	8.718784e-01	1.000755e+00	4.525846e-01	5.582526e+00	5.724933e+00	1.389005e+00	
7.040000e+00	8.729642e-01	1.002127e+00	4.533125e-01	5.591375e+00	5.732685e+00	1.389291e+00	
7.050000e+00	8.740499e-01	1.003500e+00	4.540405e-01	5.600228e+00	5.740440e+00	1.389577e+00	
7.060000e+00	8.751357e-01	1.004873e+00	4.547688e-01	5.609083e+00	5.748198e+00	1.389863e+00	
7.070000e+00	8.762215e-01	1.006246e+00	4.554974e-01	5.617941e+00	5.755958e+00	1.390149e+00	
7.080000e+00	8.773073e-01	1.007620e+00	4.562263e-01	5.626802e+00	5.763722e+00	1.390436e+00	
7.090000e+00	8.783931e-01	1.008994e+00	4.569553e-01	5.635667e+00	5.771488e+00	1.390722e+00	
7.100000e+00	8.794788e-01	1.010369e+00	4.576847e-01	5.644535e+00	5.779256e+00	1.391009e+00	
7.110000e+00	8.805646e-01	1.011744e+00	4.584143e-01	5.653405e+00	5.787028e+00	1.391296e+00	
7.120000e+00	8.816504e-01	1.013120e+00	4.591441e-01	5.662279e+00	5.794802e+00	1.391582e+00	
7.130000e+00	8.827362e-01	1.014496e+00	4.598743e-01	5.671156e+00	5.802578e+00	1.391869e+00	
7.140000e+00	8.838219e-01	1.015873e+00	4.606046e-01	5.680036e+00	5.810358e+00	1.392156e+00	
7.150000e+00	8.849077e-01	1.017250e+00	4.613353e-01	5.688919e+00	5.818140e+00	1.392444e+00	
7.160000e+00	8.859935e-01	1.018628e+00	4.620661e-01	5.697806e+00	5.825925e+00	1.392731e+00	
7.170000e+00	8.870793e-01	1.020006e+00	4.627973e-01	5.706695e+00	5.833712e+00	1.393018e+00	
7.180000e+00	8.881650e-01	1.021385e+00	4.635287e-01	5.715588e+00	5.841503e+00	1.393306e+00	
7.190000e+00	8.892508e-01	1.022764e+00	4.642603e-01	5.724484e+00	5.849296e+00	1.393594e+00	
7.200000e+00	8.903366e-01	1.024144e+00	4.649923e-01	5.733382e+00	5.857092e+00	1.393882e+00	
7.210000e+00	8.914224e-01	1.025524e+00	4.657244e-01	5.742284e+00	5.864890e+00	1.394169e+00	
7.220000e+00	8.925081e-01	1.026905e+00	4.664569e-01	5.751190e+00	5.872691e+00	1.394458e+00	
7.230000e+00	8.935939e-01	1.028286e+00	4.671896e-01	5.760098e+00	5.880495e+00	1.394746e+00	
7.240000e+00	8.946797e-01	1.029667e+00	4.679225e-01	5.769009e+00	5.888302e+00	1.395034e+00	
7.250000e+00	8.957655e-01	1.031049e+00	4.686557e-01	5.777924e+00	5.896111e+00	1.395322e+00	
7.260000e+00	8.968512e-01	1.032432e+00	4.693892e-01	5.786841e+00	5.903923e+00	1.395611e+00	
7.270000e+00	8.979370e-01	1.033815e+00	4.701229e-01	5.795762e+00	5.911738e+00	1.395900e+00	
7.280000e+00	8.990228e-01	1.035198e+00	4.708569e-01	5.804686e+00	5.919556e+00	1.396188e+00	
7.290000e+00	9.001086e-01	1.036582e+00	4.715911e-01	5.813613e+00	5.927376e+00	1.396477e+00	
7.300000e+00	9.011944e-01	1.037967e+00	4.723256e-01	5.822544e+00	5.935199e+00	1.396766e+00	
7.310000e+00	9.022801e-01	1.039352e+00	4.730604e-01	5.831477e+00	5.943025e+00	1.397055e+00	
7.320000e+00	9.033659e-01	1.040737e+00	4.737954e-01	5.840414e+00	5.950854e+00	1.397345e+00	
7.330000e+00	9.044517e-01	1.042123e+00	4.745307e-01	5.849353e+00	5.958685e+00	1.397634e+00	
7.340000e+00	9.055375e-01	1.043510e+00	4.752662e-01	5.858296e+00	5.966519e+00	1.397923e+00	
7.350000e+00	9.066232e-01	1.044896e+00	4.760020e-01	5.867242e+00	5.974356e+00	1.398213e+00	
7.360000e+00	9.077090e-01	1.046284e+00	4.767381e-01	5.876192e+00	5.982195e+00	1.398503e+00	
7.370000e+00	9.087948e-01	1.047672e+00	4.774744e-01	5.885144e+00	5.990038e+00	1.398793e+00	
7.380000e+00	9.098806e-01	1.049060e+00	4.782110e-01	5.894100e+00	5.997883e+00	1.399082e+00	
7.390000e+00	9.109663e-01	1.050449e+00	4.789478e-01	5.903058e+00	6.005730e+00	1.399373e+00	
7.400000e+00	9.120521e-01	1.051838e+00	4.796849e-01	5.912020e+00	6.013581e+00	1.399663e+00	
7.410000e+00	9.131379e-01	1.053228e+00	4.804223e-01	5.920985e+00	6.021434e+00	1.399953e+00	
7.420000e+00	9.142237e-01	1.054618e+00	4.811599e-01	5.929954e+00	6.029290e+00	1.400243e+00	
7.430000e+00	9.153094e-01	1.056009e+00	4.818978e-01	5.938925e+00	6.037149e+00	1.400534e+00	
7.440000e+00	9.163952e-01	1.057401e+00	4.826360e-01	5.947900e+00	6.045011e+00	1.400825e+00	
7.450000e+00	9.174810e-01	1.058792e+00	4.833744e-01	5.956877e+00	6.052875e+00	1.401116e+00	
7.460000e+00	9.185668e-01	1.060185e+00	4.841131e-01	5.965858e+00	6.060742e+00	1.401406e+00	
7.470000e+00	9.196526e-01	1.061577e+00	4.848520e-01	5.974843e+00	6.068612e+00	1.401698e+00	
7.480000e+00	9.207383e-01	1.062971e+00	4.855912e-01	5.983830e+00	6.076485e+00	1.401989e+00	
7.490000e+00	9.218241e-01	1.064364e+00	4.863307e-01	5.992820e+00	6.084360e+00	1.402280e+00	
7.500000e+00	9.229099e-01	1.065759e+00	4.870704e-01	6.001814e+00	6.092239e+00	1.402571e+00	
7.510000e+00	9.239957e-01	1.067153e+00	4.878104e-01	6.010811e+00	6.100120e+00	1.402863e+00	
7.520000e+00	9.250814e-01	1.068549e+00	4.885506e-01	6.019811e+00	6.108003e+00	1.403155e+00	
7.530000e+00	9.261672e-01	1.069944e+00	4.892911e-01	6.028815e+00	6.115890e+00	1.403446e+00	
7.540000e+00	9.272530e-01	1.071341e+00	4.900319e-01	6.037821e+00	6.123779e+00	1.403738e+00	
7.550000e+00	9.283388e-01	1.072737e+00	4.907729e-01	6.046831e+00	6.131671e+00	1.404030e+00	
7.560000e+00	9.294245e-01	1.074135e+00	4.915143e-01	6.055844e+00	6.139566e+00	1.404322e+00	
7.570000e+00	9.305103e-01	1.075532e+00	4.922558e-01	6.064860e+00	6.147464e+00	1.404615e+00	
7.580000e+00	9.315961e-01	1.076931e+00	4.929977e-01	6.073879e+00	6.155365e+00	1.404907e+00	
7.590000e+00	9.326819e-01	1.078329e+00	4.937397e-01	6.082902e+00	6.163268e+00	1.405199e+00	
7.600000e+00	9.337676e-01	1.079728e+00	4.944821e-01	6.091928e+00	6.171174e+00	1.405492e+00	
7.610000e+00	9.348534e-01	1.081128e+00	4.952247e-01	6.100957e+00	6.179083e+00	1.405785e+00	
7.620000e+00	9.359392e-01	1.082528e+00	4.959676e-01	6.109989e+00	6.186994e+00	1.406078e+00	
7.630000e+00	9.370250e-01	1.083929e+00	4.967108e-01	6.119024e+00	6.194909e+00	1.406371e+00	
7.640000e+00	9.381107e-01	1.085330e+00	4.974542e-01	6.128063e+00	6.202826e+00	1.406664e+00	
7.650000e+00	9.391965e-01	1.086732e+00	4.981979e-01	6.137105e+00	6.210746e+00	1.406957e+00	
7.660000e+00	9.402823e-01	1.088134e+00	4.989418e-01	6.146150e+00	6.218669e+00	1.407250e+00	
7.670000e+00	9.413681e-01	1.089537e+00	4.996861e-01	6.155198e+00	6.226595e+00	1.407544e+00	
7.680000e+00	9.424539e-01	1.090940e+00	5.004305e-01	6.164250e+00	6.234523e+00	1.407837e+00	
7.690000e+00	9.435396e-01	1.092343e+00	5.011753e-01	6.173305e+00	6.242455e+00	1.408131e+00	
7.700000e+00	9.446254e-01	1.093748e+00	5.019203e-01	6.182363e+00	6.250389e+00	1.408425e+00	
7.710000e+00	9.457112e-01	1.095152e+00	5.026656e-01	6.191424e+00	6.258326e+00	1.408719e+00	
7.720000e+00	9.467970e-01	1.096557e+00	5.034111e-01	6.200489e+00	6.266265e+00	1.409013e+00	
7.730000e+00	9.478827e-01	1.097963e+00	5.041569e-01	6.209556e+00	6.274208e+00	1.409307e+00	
7.740000e+00	9.489685e-01	1.099369e+00	5.049030e-01	6.218627e+00	6.282153e+00	1.409602e+00	
7.750000e+00	9.500543e-01	1.100776e+00	5.056494e-01	6.227701e+00	6.290101e+00	1.409896e+00	
7.760000e+00	9.511401e-01	1.102183e+00	5.063960e-01	6.236779e+00	6.298052e+00	1.410191e+00	
7.770000e+00	9.522258e-01	1.103591e+00	5.071429e-01	6.245860e+00	6.306006e+00	1.410485e+00	
7.780000e+00	9.533116e-01	1.104999e+00	5.078900e-01	6.254944e+00	6.313963e+00	1.410780e+00	
7.790000e+00	9.543974e-01	1.106408e+00	5.086374e-01	6.264031e+00	6.321922e+00	1.411075e+00	
7.800000e+00	9.554832e-01	1.107817e+00	5.093851e-01	6.273121e+00	6.329885e+00	1.411370e+00	
7.810000e+00	9.565689e-01	1.109226e+00	5.101331e-01	6.282215e+00	6.337850e+00	1.411665e+00	
7.820000e+00	9.576547e-01	1.110637e+00	5.108813e-01	6.291312e+00	6.345818e+00	1.411961e+00	
7.830000e+00	9.587405e-01	1.112047e+00	5.116298e-01	6.300412e+00	6.353789e+00	1.412256e+00	
7.840000e+00	9.598263e-01	1.113458e+00	5.123785e-01	6.309516e+00	6.361762e+00	1.412552e+00	
7.850000e+00	9.609121e-01	1.114870e+00	5.131276e-01	6.318623e+00	6.369739e+00	1.412847e+00	
7.860000e+00	9.619978e-01	1.116282e+00	5.138769e-01	6.327733e+00	6.377718e+00	1.413143e+00	
7.870000e+00	9.630836e-01	1.117695e+00	5.146264e-01	6.336846e+00	6.385700e+00	1.413439e+00	
7.880000e+00	9.641694e-01	1.119108e+00	5.153763e-01	6.345963e+00	6.393685e+00	1.413735e+00	
7.890000e+00	9.652552e-01	1.120522e+00	5.161264e-01	6.355083e+00	6.401673e+00	1.414031e+00	
7.900000e+00	9.663409e-01	1.121936e+00	5.168768e-01	6.364206e+00	6.409664e+00	1.414328e+00	
7.910000e+00	9.674267e-01	1.123351e+00	5.176274e-01	6.373332e+00	6.417657e+00	1.414624e+00	
7.920000e+00	9.685125e-01	1.124766e+00	5.183783e-01	6.382462e+00	6.425654e+00	1.414921e+00	
7.930000e+00	9.695983e-01	1.126182e+00	5.191295e-01	6.391595e+00	6.433653e+00	1.415217e+00	
7.940000e+00	9.706840e-01	1.127598e+00	5.198809e-01	6.400731e+00	6.441655e+00	1.415514e+00	
7.950000e+00	9.717698e-01	1.129015e+00	5.206327e-01	6.409871e+00	6.449660e+00	1.415811e+00	
7.960000e+00	9.728556e-01	1.130432e+00	5.213847e-01	6.419014e+00	6.457668e+00	1.416108e+00	
7.970000e+00	9.739414e-01	1.131850e+00	5.221369e-01	6.428160e+00	6.465679e+00	1.416405e+00	
7.980000e+00	9.750271e-01	1.133268e+00	5.228895e-01	6.437309e+00	6.473692e+00	1.416703e+00	
7.990000e+00	9.761129e-01	1.134687e+00	5.236423e-01	6.446462e+00	6.481709e+00	1.417000e+00	
8.000000e+00	9.771987e-01	1.136106e+00	5.243954e-01	6.455618e+00	6.489728e+00	1.417298e+00	
8.010000e+00	9.782845e-01	1.137526e+00	5.251487e-01	6.464777e+00	6.497750e+00	1.417595e+00	
8.020000e+00	9.793702e-01	1.138946e+00	5.259023e-01	6.473940e+00	6.505775e+00	1.417893e+00	
8.030000e+00	9.804560e-01	1.140367e+00	5.266562e-01	6.483106e+00	6.513803e+00	1.418191e+00	
8.040000e+00	9.815418e-01	1.141788e+00	5.274104e-01	6.492275e+00	6.521834e+00	1.418489e+00	
8.050000e+00	9.826276e-01	1.143210e+00	5.281648e-01	6.501448e+00	6.529867e+00	1.418787e+00	
8.060000e+00	9.837134e-01	1.144632e+00	5.289195e-01	6.510624e+00	6.537904e+00	1.419086e+00	
8.070000e+00	9.847991e-01	1.146055e+00	5.296745e-01	6.519803e+00	6.545943e+00	1.419384e+00	
8.080000e+00	9.858849e-01	1.147478e+00	5.304298e-01	6.528985e+00	6.553985e+00	1.419683e+00	
8.090000e+00	9.869707e-01	1.148902e+00	5.311853e-01	6.538171e+00	6.562031e+00	1.419981e+00	
8.100000e+00	9.880565e-01	1.150327e+00	5.319411e-01	6.547360e+00	6.570079e+00	1.420280e+00	
8.110000e+00	9.891422e-01	1.151752e+00	5.326972e-01	6.556553e+00	6.578130e+00	1.420579e+00	
8.120000e+00	9.902280e-01	1.153177e+00	5.334536e-01	6.565748e+00	6.586183e+00	1.420878e+00	
8.130000e+00	9.913138e-01	1.154603e+00	5.342102e-01	6.574948e+00	6.594240e+00	1.421177e+00	
8.140000e+00	9.923996e-01	1.156029e+00	5.349671e-01	6.584150e+00	6.602300e+00	1.421477e+00	
8.150000e+00	9.934853e-01	1.157456e+00	5.357242e-01	6.593356e+00	6.610362e+00	1.421776e+00	
8.160000e+00	9.945711e-01	1.158884e+00	5.364817e-01	6.602565e+00	6.618428e+00	1.422076e+00	
8.170000e+00	9.956569e-01	1.160312e+00	5.372394e-01	6.611777e+00	6.626496e+00	1.422375e+00	
8.180000e+00	9.967427e-01	1.161740e+00	5.379974e-01	6.620993e+00	6.634567e+00	1.422675e+00	
8.190000e+00	9.978284e-01	1.163169e+00	5.387557e-01	6.630212e+00	6.642641e+00	1.422975e+00	
8.200000e+00	9.989142e-01	1.164599e+00	5.395142e-01	6.639435e+00	6.650718e+00	1.423275e+00	
8.210000e+00	1.000000e+00	1.166029e+00	5.402730e-01	6.648660e+00	6.658798e+00	1.423575e+00	
